ID,S Leitsatz 1,S Leitsatz 2,S Leitsatz 3,S Leitsatz 4,S Leitsatz 5,S Leitsatz 6,L Leitsatz 1,L Leitsatz 2,L Leitsatz 3,L Leitsatz 4,L Leitsatz 5,x,y,cluster
1739662468,-1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.9991198632542011,-1.375321418435912,1.0
1809279671,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,-0.16887881943014554,-0.673616793745639,1.0
794952821,-1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.06451910557996365,-0.35924246760235123,1.0
1239358937,-2.0,-2.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.284290775322212,-2.560824760791932,0.0
1866369651,-2.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.292507661177101,-1.0641710214566784,1.0
549964074,1.0,1.0,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,-0.13648354472909607,-0.47866700704766213,1.0
129186450,-1.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.5709633745698366,-0.3674980131037415,1.0
174652629,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
1629452618,-2.0,1.0,-1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4857650025001692,-1.2071003019369846,0.0
1159931434,-2.0,1.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.651207140745576,-1.083513264316632,0.0
1130629675,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.6256367072326442,-2.679658687692887,1.0
1984932318,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,2.129286559291352,4.599904935322956,0.0
2022476957,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,-2.8407658870272847,0.6965835692443421,1.0
107841802,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-0.062114672058986214,-1.6670748169900507,1.0
1990535153,-2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.06399197988373592,-1.698940827970431,1.0
247591155,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,-1.322217529631586,-0.18979440684419727,1.0
393384051,2.0,2.0,2.0,2.0,0.0,2.0,-1.0,2.0,2.0,2.0,2.0,-2.678858714155195,0.8420424473860624,1.0
2129361590,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.3031524190147217,1.2228938899841801,1.0
856675816,-2.0,-1.0,0.0,2.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,0.0,3.469116471203247,1.85121669325126,0.0
285163765,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
470124227,-1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.7813177036023768,-1.1026034365753241,1.0
718826798,-2.0,-1.0,-1.0,2.0,2.0,1.0,1.0,-2.0,1.0,-1.0,-1.0,4.120798869084656,1.670155092704193,0.0
644886572,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.27424757023488694,-0.9209847143197784,1.0
1420364403,-2.0,-1.0,-2.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.0,3.720179199307726,-0.5816024757689223,0.0
1774051695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0145055129943,2.7854899018401733,0.0
2101190529,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.352521270388216,-1.0394198106046781,1.0
377987499,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-2.193043877104397,-0.7829146100853747,1.0
1298991487,-2.0,-2.0,1.0,2.0,2.0,2.0,0.0,-1.0,2.0,2.0,2.0,2.3266275450333382,-0.743223963732619,0.0
1604584643,-1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,-0.7020575939994504,-0.6627666999397686,1.0
752386244,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.3003197174327504,-1.1403000691532836,1.0
1366597405,-2.0,-2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.7694370365080359,-1.6222957467796073,0.0
105500365,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
836396967,-2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.1996333581824557,-2.2256520583294326,1.0
778861172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0145055129943,2.7854899018401733,0.0
1954581466,-1.0,2.0,2.0,2.0,2.0,-2.0,2.0,-1.0,2.0,-1.0,1.0,0.11048453538358263,1.5641011183297897,1.0
74701612,-2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,2.0,-1.0,1.0,0.10620738223386075,0.18069371326549913,1.0
354778081,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,-0.6015919096305348,-0.7556121920638826,1.0
1744979346,2.0,0.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.9477852029965446,6.212982148258524,0.0
2080611102,2.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0538677077086367,-0.7217154468148496,1.0
1136081342,-2.0,2.0,1.0,1.0,1.0,1.0,-2.0,-1.0,2.0,2.0,1.0,1.1298297940220863,1.6065364181667008,1.0
210225113,-2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.1996333581824557,-2.2256520583294326,1.0
581876533,-1.0,2.0,1.0,-2.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,-0.2653612617552047,0.7986491850302788,1.0
397397531,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.3873257200805944,-1.035073442905857,1.0
1676130837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-1.0,-1.0,0.6611105940089369,4.017527282968829,1.0
725817173,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,-2.131838641273355,0.6600973271505202,1.0
184038341,-2.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.7191883029207552,-1.510624534274402,1.0
1665005611,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.3693963055322753,-1.8010440143541084,1.0
294448915,-2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.8895274495935985,-2.436192590270047,1.0
1130408516,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721138244973557,2.3586316575326665,0.0
1063488128,-2.0,-1.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.4685716242768927,-3.0756060600307045,0.0
1829654866,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.822565109019193,-1.4091018631754095,1.0
533350651,-2.0,1.0,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,1.7745739077151281,-0.11949372355114588,1.0
577730682,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.900084046757037,-0.8676904631848953,1.0
1144775898,-1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0742775339497366,-1.0178275834758035,1.0
2072013078,-2.0,-1.0,-2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.551049303820332,-2.697895446056269,0.0
984283137,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,2.0,2.0,1.0,3.3906961905003348,0.6792345723988523,0.0
1877069403,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.8304601550682815,-1.3138605034766795,1.0
1198882010,-2.0,-2.0,-2.0,1.0,-1.0,-2.0,-1.0,-2.0,-2.0,1.0,-2.0,6.428751839325133,3.828587447860478,0.0
1146487415,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
1377835560,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.352521270388216,-1.0394198106046781,1.0
943187197,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,2.0,1.0,1.0,-2.1400919474169253,2.0013144307317616,1.0
1972156429,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.8304601550682815,-1.3138605034766795,1.0
1065094804,-2.0,0.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7903711593550435,-3.0318101179300956,0.0
640816963,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0,2.0,-2.665294531544704,0.7839348918425177,1.0
540339603,-1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,-1.0,-0.1060729697507336,0.8828107095052398,1.0
1820684518,-2.0,-1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0015430297792993,-2.4555043862543244,0.0
2048456392,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,3.155749547407263,0.5609021040704703,0.0
1101896628,-2.0,1.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.4370902259624192,-2.60792193768983,0.0
168110488,-2.0,-2.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.9813299509533358,-3.2429890397516665,0.0
160397469,-1.0,1.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,0.212041006039931,-0.0844418011510507,1.0
1770222734,-1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.013190590790103653,-0.11029209689735449,1.0
743090847,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.900084046757037,-0.8676904631848953,1.0
801757786,-2.0,-2.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.473159340371775,-2.892711171654392,0.0
803854241,-2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.217291729633337,-2.525314811068389,1.0
1726433042,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.75660061567198,-0.4420313847444642,1.0
1765818941,-1.0,2.0,-1.0,2.0,2.0,0.0,1.0,2.0,1.0,-1.0,1.0,0.9777574115472655,-0.17980559189786746,1.0
1940280462,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
1655115210,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,-0.3390925647756451,-0.9514186105936274,1.0
973982541,1.0,-1.0,-2.0,2.0,2.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.9755210343264806,0.21659508257715115,1.0
1552433679,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,-2.403916511858887,0.05203481686843832,1.0
1893883958,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-2.67864161457078,-0.5350206711096106,1.0
107599241,-2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,2.0,2.0,-1.0,0.36331605924658594,1.6771500961901478,1.0
373000964,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
1682291603,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
1669637801,-2.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.412043667806466,-0.7071131793019856,0.0
129354230,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-2.773450269118087,0.4401418862028039,1.0
1491985362,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.21068322004921608,-1.504215342732414,1.0
1488891538,-2.0,2.0,-2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.2611809207383782,-2.326283045627114,0.0
1994757884,-2.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,3.771167432034958,0.5997412622096918,0.0
1782963542,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-2.0,1.0,2.0,-1.0,-1.3275602155237265,2.843772936729397,1.0
776307220,-1.0,1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.5634071054110352,-1.9317934507749799,1.0
1040149707,-2.0,-2.0,-2.0,2.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,4.388734767883781,-0.6214323431724156,0.0
1051793548,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0.3175717677658772,0.8124431960305866,1.0
819135382,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8778338231043051,-2.1818561162288233,1.0
223134604,-1.0,0.0,-1.0,-2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.4713035908846424,-0.626102709764002,1.0
1346310668,-1.0,1.0,-1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7893682160395319,-1.1284237583601135,1.0
465066745,-2.0,-2.0,-2.0,1.0,1.0,1.0,2.0,-1.0,1.0,1.0,1.0,4.258085579869373,-0.3100077718896509,0.0
17848564,-2.0,-1.0,-1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.007507774740887,-2.5884225491532757,0.0
318799769,-2.0,-1.0,-1.0,1.0,2.0,1.0,-2.0,1.0,2.0,2.0,2.0,3.0747648086604022,-0.8785826643671122,0.0
1529694673,-1.0,1.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,2.3053233569537492,1.0600786170269707,0.0
1037025338,-1.0,1.0,-1.0,1.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,0.0,3.204415847653877,3.5261101437318847,0.0
2046192245,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.1214764877434293,-1.2997463627593207,1.0
2074765452,-1.0,2.0,-1.0,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.23716709278203366,-0.7590990177427376,1.0
99715476,-2.0,-2.0,-2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.4321405751026375,-2.3688941174768727,0.0
896687201,2.0,2.0,-1.0,-1.0,2.0,2.0,1.0,-2.0,2.0,2.0,1.0,-0.14946441330699006,2.6772813299208353,1.0
704076762,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.850941595291132,-0.6564333962835398,1.0
570666274,-1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.3166472884423988,-0.45666803689821156,1.0
1560634070,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.391646529185007,-0.48687836131018036,1.0
980329489,2.0,1.0,1.0,1.0,0.0,2.0,1.0,-1.0,1.0,1.0,0.0,-0.6571096106400764,3.046042283050721,1.0
757258772,-2.0,2.0,-2.0,1.0,2.0,1.0,-1.0,1.0,2.0,2.0,1.0,2.022701732052286,-0.42463955248142277,0.0
1883642375,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,-0.11284275431207791,-0.37012128559852503,1.0
521388446,-2.0,-2.0,-2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.186164254986003,-2.9408534814538223,0.0
1048949734,-2.0,-1.0,-1.0,-2.0,0.0,2.0,-2.0,-2.0,-1.0,1.0,-2.0,5.027456843481547,4.490379802530323,0.0
674773598,-2.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.2359678768865736,-1.7402639645121527,1.0
73576630,-1.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.06943644876196572,-1.8423671508958301,1.0
666588686,-2.0,-2.0,-2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,2.0,2.0,4.5087278026322,-0.6884887998339659,0.0
2043645939,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,2.0,2.0,4.46933563684494,-0.8670373205114572,0.0
1159134146,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-1.908404775601653,1.1375001431942557,1.0
776738212,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.3134683311968076,1.8337664085266165,1.0
643101746,-1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,-0.7909676934326325,0.28200541783623734,1.0
565737533,-1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-0.6136813593418855,-0.3154465255017421,1.0
1570771816,-2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,-0.7678081736189454,-0.904558000618565,1.0
1650130736,-2.0,-2.0,-2.0,2.0,2.0,2.0,-1.0,1.0,2.0,2.0,0.0,3.9652774047648918,-1.107553594002837,0.0
90735388,2.0,2.0,2.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,0.0,-1.8609671380331478,2.9536847395311945,1.0
905135089,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-3.24816309809995,-0.061219282869749245,1.0
512191229,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,-2.1140191646317317,1.439467709342585,1.0
