x,y,is_train,noise,0,1,2,3,4,5,6,7,8,9
0.6981317007977318,0.552741351982778,True,0.1,-0.025413637634592402,0.5066001099577124,0.500018395662743,0.7392445316024987,0.7157833255819208,0.5344597656807485,0.5632851376742893,0.5477025819063318,0.5475851200777988,0.5527413513202197
1.3962634015954636,0.9327935037682878,True,0.1,-0.025413637634592402,0.35459618207419674,0.3578870392216818,0.9559523790710762,0.9378232653279269,0.9507749481780894,0.9245700645465449,0.9530828261816764,0.9534184313771398,0.9327934995513457
2.0943951023931953,0.9058548241963756,True,0.1,-0.025413637634592402,0.20259225419068116,0.2124648256331358,0.7421798409283109,0.7453790962947161,0.8878476076457558,0.8721246774670255,0.8581998403952442,0.8577299931148464,0.9058548216738993
2.792526803190927,0.29615349234865396,True,0.1,-0.025413637634592402,0.050588326307165477,0.06375175489710483,0.2688027285597461,0.2879982607583172,0.36570835785885775,0.3866722647636482,0.36810581533402614,0.36834073897474146,0.29615348863020097
3.490658503988659,-0.2398651849570197,True,0.1,-0.025413637634592402,-0.10141560157635021,-0.08825217298641086,-0.29330314664907475,-0.27410761445048376,-0.35181771155107544,-0.33085380464655995,-0.31228735520810585,-0.3120524315638876,-0.23986518585795502
4.1887902047863905,-0.9629240007532236,True,0.1,-0.025413637634592402,-0.2534195294598657,-0.24354695801741133,-0.7732619733126034,-0.7700627179461348,-0.9125312292972036,-0.9282541594763289,-0.9143293223974707,-0.9147991696710893,-0.962924002981823
4.886921905584122,-1.0650358490993332,True,0.1,-0.025413637634592402,-0.40542345734338137,-0.4021326001958968,-1.0001979400452983,-1.0183270537883304,-1.0312787366384875,-1.0574836202696538,-1.0859963818998677,-1.085660776699357,-1.0650358495983054
5.585053606381854,-0.6062386475315078,True,0.1,-0.025413637634592402,-0.557427385226897,-0.5640090995218671,-0.8032352354616188,-0.8266964414819958,-0.6453728815807696,-0.6165475095859126,-0.6009649538177155,-0.6010824156365017,-0.6062386456189873
6.283185307179586,-0.08026827691088453,True,0.1,-0.025413637634592402,-0.7094313131104127,-0.7291764559953223,-0.011498048176017212,0.007697484022690271,-0.07001261307792472,-0.0778740781666285,-0.08085797184816793,-0.08084119157313244,-0.08026825610016543
0.5,0.4930681904520239,False,0.1,-0.025413637634592402,0.5497392436270233,0.5397561597766318,0.5756226632022757,0.5577343011054638,0.36914188844424395,0.4124221957340605,0.3685685003820885,0.3675059381230331,0.7513594755391446
2.2666666666666666,0.8510445959278509,False,0.1,-0.025413637634592402,0.16508363740349996,0.17607409920644312,0.6428955882636462,0.6511300444060308,0.7944361712679897,0.7883202250062408,0.7667672244334549,0.7663853198796469,0.7619065486775943
4.033333333333333,-0.789797474728814,False,0.1,-0.025413637634592402,-0.2195719688200234,-0.20868179476287907,-0.682257682008087,-0.6744916906699314,-0.8182699998093154,-0.8253615098342086,-0.804380434794133,-0.80477559739893,-0.8054244982292561
5.8,-0.5112097165157213,False,0.1,-0.025413637634592402,-0.6042275750435467,-0.6145115221313348,-0.6307772016357605,-0.6479898195494622,-0.4608877154238916,-0.4168476011076436,-0.3708828116650194,-0.3720292122979894,-0.7938752977931962
0.0,-0.08413136319230738,True,1.0,-0.2061940773265119,0.6298151892222033,0.6413978318499967,0.169705377945863,-0.22928353899175474,-0.012605162968759132,-0.132117422231882,-0.07945633817602676,-0.09318065741009532,-0.0841313131796595
0.6981317007977318,0.765027615592543,True,1.0,-0.2061940773265119,0.4440353522113777,0.44789623308730936,0.6051270510553483,1.0927801717561734,0.5871972943705146,1.0254089116747949,0.7504010282093261,0.8464712607780072,0.76502756296041
1.3962634015954636,1.2184579670522,True,1.0,-0.2061940773265119,0.25825551520055207,0.2563250747625874,0.6494021196826907,1.0262249856788255,1.0623380483493876,0.6639638507844121,1.16716976510796,0.8926833872545066,1.218457964825279
2.0943951023931953,-0.11505215398463342,True,1.0,-0.2061940773265119,0.07247567818972656,0.06668435687583096,0.4148383109479212,0.3483401581249718,0.7455838474997126,0.5065593289617805,0.2608076033368038,0.6450885329685355,-0.11505218016630428
2.792526803190927,0.7705337669265018,True,1.0,-0.2061940773265119,-0.11330415882109912,-0.12102592057296035,0.01374335197107207,-0.3852455649661882,-0.16856718894357897,0.15013216909973132,-0.1775367983993133,-0.36967726246374333,0.7705337580890712
3.490658503988659,-1.7432254921566979,True,1.0,-0.2061940773265119,-0.2990839958319247,-0.30680575758378614,-0.44157503012782723,-0.8405639470650432,-1.0572423230875285,-0.7385429650465567,-0.4108739975852527,-0.6030144615672974,-1.7432255385644975
4.1887902047863905,-0.15140212742521564,True,1.0,-0.2061940773265119,-0.48486383284275014,-0.4906551541566464,-0.838809108228745,-0.9053072610515367,-1.302550950426212,-1.5415754689667232,-1.2958237433722783,-0.911542813564882,-0.15140214464678306
4.886921905584122,-2.2267824218415955,True,1.0,-0.2061940773265119,-0.6706436698535758,-0.6725741102915417,-1.0656511552116492,-0.6888282892152191,-0.7249413518858221,-1.1233155494438412,-1.626521463797911,-1.9010078417536338,-2.226782428270967
5.585053606381854,0.874175932186016,True,1.0,-0.2061940773265119,-0.8564235068644015,-0.8525626259884715,-1.009793443956506,-0.5221403232551836,-0.016557445869615387,0.4216541714550997,0.6966620549000768,0.792732286451397,0.874175991576671
6.283185307179586,-1.3695424964219298,True,1.0,-0.2061940773265119,-1.0422033438752272,-1.030620701247436,-0.5589282473432928,-0.9579171642801414,-1.1745955403031316,-1.2941077995520043,-1.3467688834798932,-1.36049320396243,-1.3695424485766172
0.5,-0.30224966054131075,False,1.0,-0.2061940773265119,0.49676018198034533,0.5026163306664491,0.5261895061019595,0.8980082264636824,0.3721576712554732,1.0301173832448636,0.256167838905577,1.1252213092595638,-4.937816989759686
2.2666666666666666,0.771331407349907,False,1.0,-0.2061940773265119,0.026632489725780695,0.020185405897626962,0.3270027370441148,0.1558453706404066,0.5554245759314916,0.46244819722708513,0.08207124521796366,0.39442515945780354,0.4651681189762956
4.033333333333333,-0.27269143191698664,False,1.0,-0.2061940773265119,-0.44349520252878394,-0.44988345684497677,-0.7611401003927161,-0.9225601871548692,-1.3234559741111682,-1.4312631544588845,-1.0609797991024092,-0.7377823214556638,-0.7275328672425287
5.8,0.5169857940142146,False,1.0,-0.2061940773265119,-0.9136228947833487,-0.9075902575613619,-0.9182808373478868,-0.5605078041207658,-0.03881266301379788,0.6306978544967041,1.441904927504726,2.379528536982646,9.042666311336276
